Year,Week,week_start,week_start_num,week_end,week_end_num,Sex,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80+
2020,34,2020-08-17,2020.6256830601094,2020-08-23,2020.6420765027322,male,0.005262666295407436,0.0027144708483027614,0.002922482122514309,0.003140894855977498,0.0037545355403623185,0.003478916371049182,0.0064067946666550996,0.006500406283859512,0.005559097139037382,0.005132653300607687,0.006906058572441684,0.008648319127665926,0.007639361124810888,0.008216649132375735,0.008507895964869762,0.007062079526054584,0.007836990532066834,0.010203400986370103,0.01497815695814356,0.01924356027822808,0.022942260287575157,0.01974294744854616,0.019503657164320395,0.017422918501815595,0.017126420019844144,0.01769861158958659,0.014338376636053524,0.01372981241499424,0.013849444135345498,0.012335863091210585,0.009620889959762914,0.010239808142200517,0.00912680090020644,0.009979757588370606,0.008648319127665926,0.007114086614622255,0.006698031362482135,0.007987813479779884,0.0085182976676288,0.008164640941084106,0.007181695907518631,0.00775897883421337,0.0072493052883192835,0.008679524326452942,0.007056878820055708,0.007337717688158038,0.0089187648059436,0.007899399974617293,0.00708808306383376,0.007275308919724271,0.006500406283859512,0.005236663670438811,0.003993753362091565,0.003218899625968554,0.004716613901673972,0.0044877936510806194,0.0036141255923162635,0.0035933241507815398,0.003192898022971868,0.0027924749786266065,0.0032449012419726235,0.002584464224470131,0.0019292357875457782,0.002470058664356574,0.002080041601111447,0.0016588264584213117,7.54005466554319e-4,0.001586024186994111,0.0011492126988483903,0.002251648748545568,0.00144041994990653,0.0011284122433178158,0.00209044201816847,0.0012116141153565736,0.0012480149762408685,0.0012584152268872082,0.0017576297041079169,8.060062465617456e-4,0.0010296101931752911,0.0013260169067880205,0.0010920114661630619
2020,34,2020-08-17,2020.6256830601094,2020-08-23,2020.6420765027322,female,0.0030576898969653043,0.003816940083414855,0.0030784911242383115,0.004768618644508019,0.003676529966864721,0.003400911211008475,0.005106650740657798,0.005725515195395651,0.0047374157925664535,0.005860730258351855,0.00843508410381549,0.00828946068757165,0.00735852062761398,0.008143837679132033,0.007301312564138671,0.0059023349638452445,0.009584483237263443,0.0115608850399869,0.014515225693981677,0.016002862166626535,0.017428120244662573,0.016871536711235546,0.016190120122963836,0.014317570904073767,0.013381321580855659,0.013573771454237438,0.011841748234208584,0.009017581846942305,0.010026566592080932,0.009366043437531103,0.007743376508689189,0.007332516954591532,0.009267225734339593,0.007332516954591532,0.008112632801814583,0.006536810847169685,0.006568014778865976,0.00805022310334564,0.007296111834213189,0.0069164599547856965,0.006682429355280573,0.007743376508689189,0.0068124462249703355,0.007306513294578523,0.0071036851927475855,0.006646024690024559,0.0069840689907324175,0.007691368790742345,0.0059335385148102425,0.006058352905907412,0.0058555296725085965,0.0046542082789255606,0.004134164335210349,0.0038793447013583844,0.0029588841810546545,0.0037181329248362313,0.003577723075084036,0.002636466834996906,0.002095642227474157,0.0031512954852158663,0.0024492576804694376,0.0018564331375272125,0.0014300196628583084,0.001653626292798774,0.0013208167744416161,0.001653626292798774,0.001185613516044898,9.204081456366061e-4,8.216064907089019e-4,9.516087072476133e-4,0.0014924214163493834,0.001003609684867492,8.632071646410181e-4,0.0010556107144836049,0.0012220143587225675,0.0019136352111011434,2.6520067626126557e-4,6.604041935742898e-4,9.672089950704858e-4,5.720031460221995e-4,7.956060864047533e-4
2020,35,2020-08-24,2020.6448087431695,2020-08-30,2020.6612021857923,male,0.004472192307027267,0.0028444777971750983,0.0020332397500940035,0.002012438940941929,0.0031304942288193816,0.003863743539848575,0.0043161791239144645,0.0047374157925664535,0.0054238828604055945,0.0058243261683541825,0.004872628286199056,0.0059023349638452445,0.007639361124810888,0.007675766485504184,0.005626704410198463,0.009912144657398491,0.006240374429955163,0.009277627588990575,0.012138216584987522,0.01517061274145522,0.017058797795801144,0.01517061274145522,0.017324085486646892,0.01576358909262821,0.015248635559227649,0.014837716700948375,0.015487906263722354,0.013828638598991673,0.013443737677968907,0.01427595946508799,0.010957554418900645,0.009423253772576893,0.008507895964869762,0.007712171871679231,0.006698031362482135,0.008263456549009363,0.007472936943378171,0.008279059030587392,0.006698031362482135,0.005444685034233358,0.005725515195395651,0.0072493052883192835,0.007145290892723908,0.006068754118689121,0.0064171959491335275,0.007446933213145208,0.006635623361774643,0.005845128502376657,0.007488539187764362,0.005091049210924473,0.006240374429955163,0.006214371316084415,0.005013041632488857,0.003525719523239945,0.003738934416303768,0.003364508843036276,0.0034685156762824733,0.0026936697666516906,0.0034269129180184016,0.0019136352111011434,0.0025792639662742755,0.0019812377428207965,0.0019292357875457782,0.001710828143277401,0.0024752589116313678,0.0013468174413623574,0.001185613516044898,0.0010192099882909557,0.0018356323991003999,0.0013052163805341078,0.0012012138740764501,0.0013832183968856015,0.001253215101301139,0.001362417847750506,0.0010712110335134644,8.372067395304327e-4,0.0012792157344201902,9.672089950704858e-4,0.0010296101931752911,0.0016224253099669165,9.100079625930854e-4
2020,35,2020-08-24,2020.6448087431695,2020-08-30,2020.6612021857923,female,0.0025012601557887625,0.0027248713922515093,0.002137243920664269,0.003312505504420438,0.003806539321038674,0.0038117397019696124,0.0048310244045557,0.004295377401531253,0.0038741443136664456,0.007327316221550946,0.006718834046028912,0.005527893812761903,0.007784982720497809,0.007712171871679231,0.007883797606960438,0.006911259263350734,0.009584483237263443,0.010572674748807659,0.015898830260037758,0.015737581216144953,0.01429676518041859,0.013027631779014988,0.014390391002423017,0.015461898525116095,0.01292360582453632,0.011945772024446666,0.013209677700095337,0.01077551638205031,0.011638902441767738,0.009053988172539539,0.008700327802714423,0.007717372643216724,0.007941006311263562,0.005886733195387228,0.005668308928450343,0.006136362052479218,0.005153455357931754,0.008450686636884294,0.007493739936929543,0.0065212088883461914,0.005403080694905341,0.0075353459489994855,0.008804345308863735,0.00688005512568118,0.006672028019748792,0.00642759723369247,0.006328785114386053,0.00671363337435913,0.0059335385148102425,0.00477381912164906,0.004082160226884292,0.0039053466476019223,0.003499717766823437,0.003260502217811224,0.004019755365543792,0.0024284567049030854,0.0022360480753789583,0.0027092705771113563,0.0019448363686649871,0.002839277512982304,0.0031044926700280707,0.0024440574358006633,0.002683269228943592,0.0014664206766304769,0.0015132220174873545,0.0011700131626993324,0.002080041601111447,0.0016380257990398109,0.00144041994990653,7.384052426877714e-4,9.568088026666271e-4,0.001778430411332561,6.188036818867976e-4,0.0010556107144836049,0.0012220143587225675,0.0015652235567344159,5.304027050563269e-4,0.0014508202390348668,5.51202921379175e-4,8.060062465617456e-4,0.0010088097854867022
2020,36,2020-08-31,2020.6639344262296,2020-09-06,2020.6803278688524,male,0.0023660538281344377,0.00400935456260728,0.0035569216481055464,0.002641667098913336,0.0026260663087299776,0.00412376350938448,0.0043161791239144645,0.004196569333852543,0.004607404111015946,0.0054082812354987984,0.005959541488248117,0.005767119792704852,0.005761919216217912,0.005923137329074769,0.006588817410399463,0.007738175734550922,0.0071712944721202465,0.006359988921251389,0.014073104176881762,0.014062701362920286,0.012564717879042194,0.016065281410475443,0.016340967300420138,0.012861190351738811,0.012949612293649146,0.01526424013682805,0.013917062185983183,0.01372981241499424,0.014551635868808968,0.011852150603862919,0.011045973123877359,0.009698904450954024,0.008065825520937807,0.00952727272483302,0.009766517104661232,0.006822847588589405,0.0058243261683541825,0.005746317489889332,0.006510807585062592,0.008071026327846035,0.0068904565028238135,0.006942463419745264,0.007764179610432256,0.00512745278757404,0.006203970074175833,0.006245575054287377,0.0072857103759284385,0.006490004984736952,0.006287180067692691,0.005819125586151741,0.006500406283859512,0.0043369808546132845,0.005481088858459028,0.004139364748900522,0.004342181288592536,0.004784220077497201,0.003317705835938835,0.0028444777971750983,0.0029588841810546545,0.0024752589116313678,0.0028288769461511125,0.0019812377428207965,0.003036888678013275,0.0018044313070670536,0.003166896432976778,0.0013468174413623574,0.0023712540650024897,0.0011336123564175387,0.001378018258824673,0.0013052163805341078,0.0016796271261233435,0.001882434072264451,9.776091895544216e-4,0.0024284567049030854,0.0014248195201171272,4.212017058668906e-4,0.0019188354027312412,6.448039977942706e-4,0.0013728181212779988,0.0011804133977449437,9.100079625930854e-4
2020,36,2020-08-31,2020.6639344262296,2020-09-06,2020.6803278688524,female,0.0030576898969653043,0.0016380257990398109,0.0032084989832143057,0.002782074421156427,0.003676529966864721,0.0032657025441347374,0.0037285336695298504,0.0031460951703395374,0.005741116915482853,0.004836224887943667,0.00528866893337292,0.005382278537721043,0.00410296186397373,0.007998215078505908,0.007004871788709344,0.009501267967258987,0.009724909307364592,0.010713103487550278,0.012439887869910123,0.01106677754689829,0.013417730961730804,0.013771423416938579,0.014993761454582546,0.014317570904073767,0.013724611042088825,0.012294253237996145,0.012185027531725881,0.009345239694937212,0.010884739127687382,0.008013817480499029,0.009943350614610848,0.007332516954591532,0.0072805096475691685,0.00742613023831921,0.007327316221550946,0.007140090178408533,0.005860730258351855,0.006136362052479218,0.00561630328583662,0.004940234664859949,0.00825305489722676,0.005262666295407436,0.007332516954591532,0.005397880154826218,0.007207699505114218,0.006646024690024559,0.008622314809651059,0.006500406283859512,0.005527893812761903,0.004498194549718561,0.004966237141599493,0.003988552962963668,0.0030212877692570046,0.004191368914435681,0.003031688374572533,0.0031096929807496723,0.0031304942288193816,0.001502821715878309,0.0034945174171026557,0.0024440574358006633,0.0019604369544703195,0.0016848272943518216,0.0028652789391583914,0.0018356323991003999,9.464086123428451e-4,0.0014612205302433198,7.904060071005078e-4,0.0020488403624213725,6.188036818867976e-4,9.516087072476133e-4,0.0015964245052441485,7.800058500578373e-4,9.880093861184358e-4,0.0010556107144836049,0.0010660109266482322,0.0017420291791526898,9.256082379355073e-4,0.0013156166426210114,6.916045991804607e-4,9.204081456366061e-4,9.672089950704858e-4
2020,37,2020-09-07,2020.6830601092897,2020-09-13,2020.6994535519125,male,0.004076959818915024,0.003749335165157985,0.0027924749786266065,0.002641667098913336,0.0026260663087299776,0.0030940920501508267,0.002485659407735331,0.005278267876625255,0.004742616266586923,0.006099957769517166,0.005689111200059001,0.007686168021811396,0.006568014778865976,0.007946207105682173,0.008372674018343875,0.008960371958214274,0.008232251599903536,0.010203400986370103,0.013428133646664085,0.013937867757715891,0.013599778248516077,0.014166729596180046,0.016996377359348447,0.016694679639459004,0.014411196763538867,0.015155008191951251,0.014338376636053524,0.01210180809998616,0.013849444135345498,0.010973157708851891,0.01051026209776149,0.011238414354413867,0.009745713201848466,0.007530145195667328,0.008929166590890197,0.008362272344714289,0.006307982586878362,0.007015273190818646,0.0059335385148102425,0.006219571937816006,0.007472936943378171,0.007145290892723908,0.007764179610432256,0.0073221154890305085,0.006203970074175833,0.006245575054287377,0.00619876945399884,0.006817646906522689,0.00828425985881655,0.006911259263350734,0.006328785114386053,0.005808724423301436,0.005715114051269498,0.003140894855977498,0.005163856389714407,0.005007841131423316,0.005163856389714407,0.00404055697766933,0.004675010144853533,0.003270902870972542,0.003744134790467952,0.0027560730365790635,0.0028496780818937227,0.0034217125755785886,0.0028704792259572447,0.002698870036282934,0.0028028755381770093,0.0027144708483027614,0.0016068248255685408,0.0023712540650024897,0.0021632449958065873,0.0035205191709188123,9.776091895544216e-4,0.0019708373476054787,0.0012480149762408685,0.0023088512568800955,0.0027196711200199947,0.0022568489739783763,0.0012012138740764501,0.0013260169067880205,0.0025740637086042453
2020,37,2020-09-07,2020.6830601092897,2020-09-13,2020.6994535519125,female,0.0025012601557887625,0.003135694542141295,0.002137243920664269,0.002251648748545568,0.0031512954852158663,0.003676529966864721,0.0046906115497633806,0.004867427799176182,0.004160166408873586,0.005715114051269498,0.005860730258351855,0.005382278537721043,0.006370390194367517,0.00642759723369247,0.00875753740534499,0.009501267967258987,0.008175042575181122,0.011139593093019493,0.013131657941592127,0.014005485923335151,0.013168067147658042,0.013646590510986694,0.013672597341678638,0.014203139526992608,0.014067902769637996,0.013225281665846569,0.014005485923335151,0.01363098641881596,0.012289052008682562,0.01051026209776149,0.009849732799143621,0.008008616679312571,0.006900857882046998,0.007717372643216724,0.006547212155654591,0.007743376508689189,0.006672028019748792,0.006542011501149185,0.0064067946666550996,0.007514542938803311,0.006094757159748407,0.007124488038577494,0.007545747457218475,0.006989269689443552,0.007207699505114218,0.00775897883421337,0.007748577283341836,0.007691368790742345,0.0072389038393971495,0.007254506013557681,0.00638599210793978,0.005652707230202153,0.0054082812354987984,0.006281979439199475,0.004321379555807597,0.0039417493941873135,0.004919432692832402,0.004139364748900522,0.0037285336695298504,0.002995286265072126,0.0029432832957010753,0.0018564331375272125,0.004024955767797943,0.003213699304331398,0.0024544579256640347,0.002532461665942752,0.0022776498808985165,0.0028652789391583914,0.002059240773237899,0.0019032348294126095,0.0023400526515775636,0.0018928344497984545,0.0018512329521433405,0.001710828143277401,0.0016796271261233435,0.0019136352111011434,0.002506460406183855,0.002506460406183855,0.003031688374572533,0.00206964118613459,0.002137243920664269
2020,38,2020-09-14,2020.7021857923498,2020-09-20,2020.7185792349726,male,0.0047374157925664535,0.004399386096655418,0.0043161791239144645,0.0037701366691073185,0.0026260663087299776,0.00412376350938448,0.0039209478215878266,0.0058243261683541825,0.005018242134080271,0.0052678668219580125,0.007717372643216724,0.007140090178408533,0.005761919216217912,0.00902278274904181,0.006313183217977983,0.008419481575428201,0.009958953600245485,0.015238232510093647,0.016783108100158758,0.018010718735974082,0.013485348450993466,0.017178437175103447,0.017651795679200985,0.0185621126060625,0.017859866714652974,0.018759783530390296,0.013813034452186325,0.01474409007353282,0.01645540338211426,0.013984680324547919,0.012117411733295511,0.012054997228162716,0.012138216584987522,0.010614283224455347,0.011160397553490643,0.008648319127665926,0.011451660874139914,0.010328225626757764,0.00832586650339889,0.0078733960311214,0.009511669868726874,0.009496067017308214,0.006937262725709608,0.009100796342909912,0.007696569560199222,0.00843508410381549,0.008263456549009363,0.008871956799435624,0.008783541790988263,0.006822847588589405,0.007998215078505908,0.007935805517359338,0.006734436064147517,0.0065160082364414396,0.006807245543943892,0.00688005512568118,0.00671363337435913,0.005465487216382864,0.0054550861242678925,0.005907535554375335,0.0059023349638452445,0.005512292156648544,0.0046906115497633806,0.0039001462573153684,0.0039573505791006425,0.0034269129180184016,0.0028028755381770093,0.0028288769461511125,0.0029848856670374397,0.0034373136044640058,0.004440989632957202,0.003894945867543119,0.0037649362923369853,0.003640127405946399,0.003567322360554648,0.003775337046391954,0.003676529966864721,0.003546520937736729,0.0027456724863896592,0.002511660657093224,0.003213699304331398
2020,38,2020-09-14,2020.7021857923498,2020-09-20,2020.7185792349726,female,0.004170567241980617,0.003546520937736729,0.002672868693315708,0.0038429419984537592,0.003281303526214121,0.004357782593639265,0.004414987418870811,0.005439484489999141,0.005023442636186012,0.005715114051269498,0.006718834046028912,0.007415728754027102,0.0066512253549268294,0.007571751236865709,0.007592554269948531,0.010364632869976964,0.010713103487550278,0.014520427145970035,0.015482704714958174,0.018671351708199405,0.016679074632589212,0.01885861927433708,0.017870270288280813,0.017412515017688462,0.015898830260037758,0.017979507937036752,0.013667395974502014,0.01583120963236622,0.014660866546239245,0.016340967300420138,0.012528309095424985,0.009355641565193784,0.012294253237996145,0.009646894777153196,0.009870536743572083,0.00925162295626162,0.00869512693287168,0.008351870673165371,0.007691368790742345,0.00810743199074506,0.010219004050034989,0.007639361124810888,0.007649762653835953,0.008575507069992844,0.009901742675820701,0.009085193614769562,0.010473854752581438,0.009964154596493578,0.009750914176774251,0.009641693812637063,0.008871956799435624,0.0068124462249703355,0.00898637644528638,0.006209170694867175,0.0056111027244387535,0.006443199164428961,0.00655761346622002,0.004290176972232778,0.004820623439345829,0.005361476388858467,0.004576201355811764,0.0032917041835359632,0.004206970174240745,0.0037649362923369853,0.0035881237916937088,0.0036037248705116445,0.0024752589116313678,0.003276103198336186,0.002776874143198534,0.0028548783671266307,0.003936549000260211,0.002002038539491907,0.0024648584176076025,0.0031616961165344864,0.0035101184678309845,0.003307305173422107,0.002641667098913336,0.0015808240286462535,0.002204846743081171,0.001955236758679912,0.0032449012419726235
